epoch,loss,validation accuracy,best validation accuracy
0,2.3028708711847083,10.186688311688311,10.186688311688311
1,2.303177536307991,10.206980519480519,10.206980519480519
2,2.3038635222942796,13.616071428571429,13.616071428571429
3,2.304599449232027,9.882305194805195,13.616071428571429
4,2.306009905678885,9.882305194805195,13.616071428571429
5,2.3069728968979475,9.882305194805195,13.616071428571429
6,2.309024411362487,9.882305194805195,13.616071428571429
7,2.3100332532610213,9.882305194805195,13.616071428571429
8,2.312590097452139,9.882305194805195,13.616071428571429
9,2.31345204563884,9.882305194805195,13.616071428571429
10,2.3167238885706123,9.882305194805195,13.616071428571429
11,2.3170625637103983,9.882305194805195,13.616071428571429
12,2.311223940415816,9.882305194805195,13.616071428571429
13,2.311973658475009,9.882305194805195,13.616071428571429
14,2.3146040439605713,9.882305194805195,13.616071428571429
15,2.3146297467219363,9.882305194805195,13.616071428571429
16,2.309535549832629,9.882305194805195,13.616071428571429
17,2.3095660550253734,9.882305194805195,13.616071428571429
18,2.3069906977864054,9.882305194805195,13.616071428571429
19,2.3064142604926965,9.882305194805195,13.616071428571429
20,2.30432619367327,9.882305194805195,13.616071428571429
21,2.303073650830752,9.882305194805195,13.616071428571429
22,2.3015819679607046,9.882305194805195,13.616071428571429
23,2.2993838229736725,9.882305194805195,13.616071428571429
24,2.2981284067228245,9.882305194805195,13.616071428571429
25,2.294656648264303,9.882305194805195,13.616071428571429
26,2.2937886962642917,10.004058441558442,13.616071428571429
27,2.288718725179697,10.430194805194805,13.616071428571429
28,2.2874642316397136,13.534902597402597,13.616071428571429
29,2.279772355959013,14.630681818181818,14.630681818181818
30,2.2783817656628496,16.314935064935064,16.314935064935064
31,2.2659793488391036,16.90340909090909,16.90340909090909
32,2.263775788344346,17.126623376623378,17.126623376623378
33,2.246534508544129,17.431006493506494,17.431006493506494
34,2.246206110174006,16.741071428571427,17.431006493506494
35,2.2242646186382737,17.126623376623378,17.431006493506494
36,2.2266291921788994,16.538149350649352,17.431006493506494
37,2.20361691945559,17.613636363636363,17.613636363636363
38,2.2117383263327857,16.599025974025974,17.613636363636363
39,2.1945562114963284,18.28327922077922,18.28327922077922
40,2.3001317513453494,14.833603896103897,18.28327922077922
41,2.348736744422417,9.862012987012987,18.28327922077922
42,2.3177121614480947,9.862012987012987,18.28327922077922
43,2.3172262241313986,9.862012987012987,18.28327922077922
44,2.3144007534175723,9.862012987012987,18.28327922077922
45,2.313410145895822,9.862012987012987,18.28327922077922
46,2.3114781131992093,9.862012987012987,18.28327922077922
47,2.309803882202545,12.215909090909092,18.28327922077922
48,2.3080353241462213,10.896915584415584,18.28327922077922
49,2.305406527085738,9.902597402597403,18.28327922077922
50,2.3038436530472395,10.044642857142858,18.28327922077922
51,2.3001366126072873,10.349025974025974,18.28327922077922
52,2.2986326186687913,12.012987012987013,18.28327922077922
53,2.293665570098084,13.291396103896103,18.28327922077922
54,2.2913878800032976,15.137987012987013,18.28327922077922
55,2.2849183175470924,15.80762987012987,18.28327922077922
56,2.2832314194022834,16.517857142857142,18.28327922077922
57,2.2725176656401,17.00487012987013,18.28327922077922
58,2.2699169431413924,16.964285714285715,18.28327922077922
59,2.2540332465976864,17.025162337662337,18.28327922077922
60,2.250562116697237,16.781655844155843,18.28327922077922
61,2.230990403658384,17.248376623376622,18.28327922077922
62,2.2355262366208164,16.70048701298701,18.28327922077922
63,2.2186349367166494,17.1875,18.28327922077922
64,2.230486015220741,17.086038961038962,18.28327922077922
65,2.2103168035482432,16.9237012987013,18.28327922077922
66,2.22291585686919,17.167207792207794,18.28327922077922
67,2.203357362127923,16.943993506493506,18.28327922077922
68,2.2217117408653357,17.00487012987013,18.28327922077922
69,2.1964476387222094,17.37012987012987,18.28327922077922
70,2.2116564032319306,17.349837662337663,18.28327922077922
71,2.1902875559670583,17.207792207792206,18.28327922077922
72,2.2102784986619826,17.228084415584416,18.28327922077922
73,2.1846944542674276,17.349837662337663,18.28327922077922
74,2.2044427766428365,17.532467532467532,18.28327922077922
75,2.1794742949597246,17.288961038961038,18.28327922077922
76,2.201191573948055,17.410714285714285,18.28327922077922
77,2.1738935631591003,17.37012987012987,18.28327922077922
78,2.1984982273795386,17.593344155844157,18.28327922077922
79,2.171036385870599,17.431006493506494,18.28327922077922
80,2.1925170111965824,17.39042207792208,18.28327922077922
81,2.1649744355833374,17.309253246753247,18.28327922077922
82,2.19254842052212,17.431006493506494,18.28327922077922
83,2.1624233660759864,17.593344155844157,18.28327922077922
84,2.188702592602024,16.964285714285715,18.28327922077922
85,2.158343256293953,17.309253246753247,18.28327922077922
86,2.1974494612062134,16.43668831168831,18.28327922077922
87,2.1586022593758325,17.613636363636363,18.28327922077922
88,2.1821842379384226,15.117694805194805,18.28327922077922
89,2.1593437504458737,17.228084415584416,18.28327922077922
90,2.2428408350263322,14.082792207792208,18.28327922077922
91,2.1997603131579115,15.543831168831169,18.28327922077922
92,2.176305278555139,16.193181818181817,18.28327922077922
93,2.149196228423676,18.161525974025974,18.28327922077922
94,2.1790229562041046,17.39042207792208,18.28327922077922
95,2.1527510927869127,17.512175324675326,18.28327922077922
96,2.192582591787561,13.900162337662337,18.28327922077922
97,2.156437530146017,19.176136363636363,19.176136363636363
98,2.1651914398391527,17.4512987012987,19.176136363636363
99,2.1346802370888844,19.805194805194805,19.805194805194805
100,2.243949013871032,14.793019480519481,19.805194805194805
101,2.199867019405613,16.781655844155843,19.805194805194805
102,2.210474268182532,16.17288961038961,19.805194805194805
103,2.1634828115438487,17.816558441558442,19.805194805194805
104,2.1758015744097823,17.91801948051948,19.805194805194805
105,2.142148361577616,18.810876623376622,19.805194805194805
106,2.1869280152506643,17.857142857142858,19.805194805194805
107,2.1367942822443973,18.100649350649352,19.805194805194805
108,2.159144890772832,17.146915584415584,19.805194805194805
109,2.132902492176403,20.251623376623378,20.251623376623378
