epoch,loss,validation accuracy,best validation accuracy
0,2.3026389797012525,10.186688311688311,10.186688311688311
1,2.3022329621500783,10.186688311688311,10.186688311688311
2,2.301769829415656,10.186688311688311,10.186688311688311
3,2.301336099575092,10.186688311688311,10.186688311688311
4,2.3008915572971493,10.186688311688311,10.186688311688311
5,2.3004413084550337,10.470779220779221,10.470779220779221
6,2.299958808081491,10.795454545454545,10.795454545454545
7,2.299420616843484,11.749188311688311,11.749188311688311
8,2.2988059520721436,12.702922077922079,12.702922077922079
9,2.2981122314155877,14.021915584415584,14.021915584415584
10,2.297305147369187,17.349837662337663,17.349837662337663
11,2.29633067180584,17.857142857142858,17.857142857142858
12,2.295129141250214,19.805194805194805,19.805194805194805
13,2.293706599768106,19.358766233766232,19.805194805194805
14,2.2919082982199535,19.744318181818183,19.805194805194805
15,2.289544390393542,19.0137987012987,19.805194805194805
16,2.2865130839409766,18.2224025974026,19.805194805194805
17,2.282355952572513,17.91801948051948,19.805194805194805
18,2.2765615388944553,19.196428571428573,19.805194805194805
19,2.2683373519352505,17.573051948051948,19.805194805194805
20,2.256580786271529,17.431006493506494,19.805194805194805
21,2.2415334497179304,18.242694805194805,19.805194805194805
22,2.2246671094522847,17.65422077922078,19.805194805194805
23,2.204165375077879,19.399350649350648,19.805194805194805
24,2.192476105380368,19.155844155844157,19.805194805194805
25,2.279226330967693,13.068181818181818,19.805194805194805
26,2.4450764284505473,10.369318181818182,19.805194805194805
27,2.300823988852563,10.186688311688311,19.805194805194805
28,2.2980483073692817,10.186688311688311,19.805194805194805
29,2.29497919454203,10.267857142857142,19.805194805194805
30,2.2912503744100596,11.2012987012987,19.805194805194805
31,2.286707234072995,11.688311688311689,19.805194805194805
32,2.28122066832208,11.465097402597403,19.805194805194805
33,2.274447775506354,11.241883116883116,19.805194805194805
34,2.2666274881982185,11.241883116883116,19.805194805194805
35,2.258866430877091,11.221590909090908,19.805194805194805
36,2.2504222052437917,11.140422077922079,19.805194805194805
37,2.241854125803167,11.059253246753247,19.805194805194805
38,2.233463816828542,15.320616883116884,19.805194805194805
39,2.2246621212401947,16.37581168831169,19.805194805194805
40,2.21697372585148,17.26866883116883,19.805194805194805
41,2.209735257284982,18.2224025974026,19.805194805194805
42,2.20146580795189,18.28327922077922,19.805194805194805
43,2.1962820864343024,19.724025974025974,19.805194805194805
44,2.187807005721253,19.094967532467532,19.805194805194805
45,2.1886895012545895,18.628246753246753,19.805194805194805
46,2.190339048187454,18.871753246753247,19.805194805194805
47,2.2626457988441766,13.007305194805195,19.805194805194805
48,2.184739756893802,20.413961038961038,20.413961038961038
49,2.1698316165379117,19.724025974025974,20.413961038961038
50,2.19988464070605,17.146915584415584,20.413961038961038
51,2.188191574889344,19.58198051948052,20.413961038961038
52,2.269202842340841,11.58685064935065,20.413961038961038
53,2.182596869282908,17.288961038961038,20.413961038961038
54,2.160062889000038,20.637175324675326,20.637175324675326
55,2.201678743610134,17.978896103896105,20.637175324675326
56,2.146297687059873,21.164772727272727,21.164772727272727
57,2.1787476168050395,16.538149350649352,21.164772727272727
58,2.154755920558781,20.556006493506494,21.164772727272727
59,2.2575221402304515,12.987012987012987,21.164772727272727
60,2.1573372939964393,22.849025974025974,22.849025974025974
61,2.115676006713471,22.24025974025974,22.849025974025974
62,2.1421967574528287,20.637175324675326,22.849025974025974
63,2.1517096169583207,20.941558441558442,22.849025974025974
64,2.2988801188283152,13.108766233766234,22.849025974025974
65,2.2088605366744005,17.288961038961038,22.849025974025974
