epoch,loss,validation accuracy,best validation accuracy
0,2.3029909381618747,10.612824675324676,10.612824675324676
1,2.3025762508441874,11.018668831168831,11.018668831168831
2,2.3021723078442857,13.210227272727273,13.210227272727273
3,2.301727988503196,12.621753246753247,13.210227272727273
4,2.301436083657401,13.392857142857142,13.392857142857142
5,2.3011075923969218,14.549512987012987,14.549512987012987
6,2.300704271762402,14.529220779220779,14.549512987012987
7,2.3002463130207804,14.61038961038961,14.61038961038961
8,2.2996218390279,14.995941558441558,14.995941558441558
9,2.2987431179393423,15.056818181818182,15.056818181818182
10,2.297799537708233,15.280032467532468,15.280032467532468
11,2.29627817327326,15.178571428571429,15.280032467532468
12,2.2943369630095245,14.874188311688311,15.280032467532468
13,2.29201010914592,14.935064935064934,15.280032467532468
14,2.2886796957486637,14.61038961038961,15.280032467532468
15,2.284065193944163,14.549512987012987,15.280032467532468
16,2.2775916495880524,14.123376623376624,15.280032467532468
17,2.2679677783668817,15.99025974025974,15.99025974025974
18,2.2553412914276123,16.010551948051948,16.010551948051948
19,2.2392037905655897,16.396103896103895,16.396103896103895
20,2.2233071512990183,16.43668831168831,16.43668831168831
21,2.214885049052053,19.318181818181817,19.318181818181817
22,2.275361085866953,15.239448051948052,19.318181818181817
23,2.314013264395974,9.862012987012987,19.318181818181817
24,2.3048416917974297,9.902597402597403,19.318181818181817
25,2.298852186698418,10.409902597402597,19.318181818181817
26,2.293408378378137,10.734577922077921,19.318181818181817
27,2.2873123713902066,11.059253246753247,19.318181818181817
28,2.2806279999869212,12.033279220779221,19.318181818181817
29,2.271970776768474,13.839285714285714,19.318181818181817
30,2.2611306240032247,9.943181818181818,19.318181818181817
31,2.24533064024789,14.935064935064934,19.318181818181817
32,2.224914906860946,20.12987012987013,20.12987012987013
33,2.1969583468003706,20.941558441558442,20.941558441558442
34,2.1586542841675995,21.834415584415584,21.834415584415584
35,2.1099881429176826,21.95616883116883,21.95616883116883
36,2.0822041313369555,23.315746753246753,23.315746753246753
37,2.2640909962839895,13.210227272727273,23.315746753246753
38,3.255113022668021,9.862012987012987,23.315746753246753
39,2.3092104738408867,10.146103896103897,23.315746753246753
40,2.308269940413438,10.146103896103897,23.315746753246753
41,2.3074103206783145,10.146103896103897,23.315746753246753
42,2.3067485481113583,10.146103896103897,23.315746753246753
43,2.3061912183637743,10.146103896103897,23.315746753246753
44,2.305793257502766,10.146103896103897,23.315746753246753
45,2.3054689958498074,10.146103896103897,23.315746753246753
46,2.305176155907767,10.146103896103897,23.315746753246753
47,2.3047417820274054,10.146103896103897,23.315746753246753
48,2.304501471581397,10.146103896103897,23.315746753246753
49,2.30422677622213,10.146103896103897,23.315746753246753
50,2.303991754333694,10.146103896103897,23.315746753246753
51,2.3037011066040436,10.146103896103897,23.315746753246753
52,2.303376327861439,10.146103896103897,23.315746753246753
53,2.303045669159332,10.146103896103897,23.315746753246753
54,2.302791589266294,10.166396103896103,23.315746753246753
55,2.3024174083362925,10.166396103896103,23.315746753246753
56,2.302016719595178,10.166396103896103,23.315746753246753
57,2.3014769368357473,10.166396103896103,23.315746753246753
58,2.300972080849982,10.186688311688311,23.315746753246753
59,2.300263370786394,10.186688311688311,23.315746753246753
60,2.299497533154178,10.166396103896103,23.315746753246753
61,2.2985218531125553,10.166396103896103,23.315746753246753
62,2.297204302502917,10.146103896103897,23.315746753246753
63,2.2954599857330322,10.186688311688311,23.315746753246753
64,2.2933106917839545,10.267857142857142,23.315746753246753
65,2.2903380548799195,10.186688311688311,23.315746753246753
66,2.2862101406246036,10.166396103896103,23.315746753246753
67,2.2805936150736623,10.430194805194805,23.315746753246753
68,2.272926206712599,10.470779220779221,23.315746753246753
69,2.2633022766608697,11.546266233766234,23.315746753246753
70,2.250389610018049,11.708603896103897,23.315746753246753
71,2.234730801024994,12.033279220779221,23.315746753246753
72,2.219605374645877,12.642045454545455,23.315746753246753
73,2.2057769917822503,14.387175324675324,23.315746753246753
74,2.191348815893198,15.482954545454545,23.315746753246753
75,2.1867460771040483,18.790584415584416,23.315746753246753
76,2.2548800970052745,13.027597402597403,23.315746753246753
77,2.307192935572042,11.708603896103897,23.315746753246753
78,2.305601655662834,10.369318181818182,23.315746753246753
79,2.30365100154629,10.470779220779221,23.315746753246753
80,2.3011301059227485,10.75487012987013,23.315746753246753
81,2.298212853345004,10.998376623376624,23.315746753246753
82,2.2941549660323504,11.282467532467532,23.315746753246753
83,2.2884701784555013,11.627435064935066,23.315746753246753
84,2.2804091410203413,12.012987012987013,23.315746753246753
85,2.2683416465660193,12.560876623376624,23.315746753246753
86,2.250335708841101,13.250811688311689,23.315746753246753
87,2.2221674176005575,14.488636363636363,23.315746753246753
88,2.1859205883818786,16.335227272727273,23.315746753246753
89,2.164961951119559,15.482954545454545,23.315746753246753
90,2.160477049939044,16.98457792207792,23.315746753246753
91,2.1785888083569414,16.82224025974026,23.315746753246753
92,2.2576327014279056,16.35551948051948,23.315746753246753
93,2.198085243051702,19.2775974025974,23.315746753246753
94,2.1539245797442153,18.607954545454547,23.315746753246753
95,2.1297408357843177,21.469155844155843,23.315746753246753
96,2.1246166987852617,20.474837662337663,23.315746753246753
97,2.1595288871170637,20.10957792207792,23.315746753246753
98,2.134844691722424,19.886363636363637,23.315746753246753
99,2.228939892409684,17.329545454545453,23.315746753246753
100,2.1239445023722463,21.286525974025974,23.315746753246753
